time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
236800,2025-07-25 04:05:35,-6.88077487184449,107.454982054251,3.608924,,,2124.2352461251,3.937008,0,5.6106301008,1.4345965026,32,5,7.911,2124.2352461251,3.608924,0.223694,5.6301510988,0,0,0,246.4, -2.8, 4.2,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,84,3.96,3.954,0,0,0,0,6.316,115.16,2124.2352461251,3.608924,6,P-GPS,
236900,2025-07-25 04:05:35,-6.88077489392043,107.45498207683,3.608924,,,2124.2352461251,3.937008,0,5.6154529356,1.44607616176,32,5,7.911,2124.2352461251,3.608924,0.223694,5.6301510988,0,0,0,246.2, -3.7, 3.8,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,84,3.96,3.954,0,0,0,0,6.316,115.16,2124.2352461251,3.608924,6,P-GPS,
237000,2025-07-25 04:05:35,-6.88077491543805,107.454982099527,3.608924,,,2124.2352461251,3.937008,0,5.6204398124,1.45744427236,32,5,7.911,2124.2352461251,3.608924,0.223694,5.6301510988,0,0,0,246, -4.3, 3.4,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,84,3.96,3.954,0,0,0,0,6.316,115.16,2124.2352461251,3.608924,6,P-GPS,
237100,2025-07-25 04:05:35,-6.88077499996077,107.454982082449,3.608924,,,2124.2352461251,3.937008,0,5.6039371872,1.4888944046,32,5,7.911,2124.2352461251,3.608924,0.223694,5.6301510988,0,0,0,246.4, -3.4, 4.6,0,0,1024,1253,1024,1024,0,35,0,0,231.5,0,0,84,3.96,3.954,0,0,0,0,6.316,115.16,2124.2352461251,3.608924,6,P-GPS,
237200,2025-07-25 04:05:35,-6.88077497678112,107.454982049711,3.608924,,,2124.2352461251,3.937008,0,5.5957350872,1.5034613342,32,5,7.911,2124.2352461251,3.608924,0.223694,5.6301510988,0,0,0,246.6, -2.2, 5.7,0,0,1024,1247,1024,1024,0,34,0,0,231.5,0,0,84,3.96,3.954,0,0,0,0,6.316,115.16,2124.2352461251,3.608924,6,P-GPS,
237300,2025-07-25 04:05:35,-6.88077498346469,107.454982049663,3.608924,,,2124.2352461251,3.937008,0,5.5948820688,1.50589899832,32,5,7.911,2124.2352461251,3.608924,0.223694,5.6301510988,0,0,0,246.6, -2.2, 6.3,0,0,1024,1271,1024,1024,0,37,0,0,231.5,0,0,84,3.96,3.954,0,0,0,0,6.316,115.16,2124.2352461251,3.608924,6,P-GPS,
237400,2025-07-25 04:05:35,-6.88077490844185,107.454982047685,3.608924,,,2124.2352461251,3.937008,0,5.6037075284,1.53328088896,32,5,7.911,2124.2352461251,3.608924,0.223694,5.6301510988,0,0,0,246.1, -3.2, 7,0,0,1024,1312,1024,1024,0,44,0,0,231.5,0,0,84,3.959,3.954,0,0,0,0,6.098,115.34,2124.2352461251,3.608924,6,P-GPS,
237500,2025-07-25 04:05:35,-6.88077483890513,107.454982027932,3.608924,,,2124.2352461251,3.937008,0,5.605971308,1.55964243836,32,5,7.911,2124.2352461251,3.608924,0.223694,5.6301510988,0,0,0,245.9, -3.9, 7.5,0,0,1024,1326,1024,1024,0,46,0,0,231.5,0,0,84,3.959,3.954,0,0,0,0,6.098,115.34,2124.2352461251,3.608924,6,P-GPS,
237600,2025-07-25 04:05:36,-6.88077476019938,107.454981896166,3.608924,,,2124.2352461251,3.937008,0.223694,5.5716537216,1.61534125904,32,5,7.911,2124.2352461251,3.608924,0.223694,5.6301510988,0.223694,0,0,246.4, -3.4, 9.3,0,0,1024,1332,1024,1024,0,47,0,0,231.5,0,0,84,3.959,3.954,0,0,0,0,6.098,115.34,2124.2352461251,3.608924,6,P-GPS,
237700,2025-07-25 04:05:36,-6.88077462508909,107.454981787729,3.608924,,,2124.2352461251,3.937008,0.3131716,5.5532154008,1.67837275712,32,5,7.911,2124.2352461251,3.608924,0.3131716,5.6301510988,0.223694,-0.223694,0,247.1, -1.6, 11.2,0,0,1024,1371,1024,1024,0,53,0,0,231.5,0,0,84,3.959,3.954,0,0,0,0,6.098,115.34,2124.2352461251,3.608924,6,P-GPS,
237800,2025-07-25 04:05:36,-6.88077437667714,107.454981647792,3.608924,,,2124.2352461251,3.937008,0.7158208,5.5407810172,1.7822179048,32,5,7.911,2124.2352461251,3.608924,0.7158208,5.6301510988,0.671082,-0.223694,0,247.1, -1.1, 11.2,0,0,1024,1380,1024,1024,0,54,0,0,231.5,0,0,84,3.959,3.954,0,0,0,0,6.098,115.34,2124.2352461251,3.608924,6,P-GPS,
237900,2025-07-25 04:05:36,-6.88077386282043,107.454981461852,3.608924,,,2124.2352461251,3.937008,0.9171454,5.5552167132,1.98142722876,32,5,7.911,2124.2352461251,3.608924,0.9171454,5.6301510988,0.894776,-0.223694,0,246.8, -1.9, 11.3,0,0,1024,1394,1024,1024,0,56,0,0,231.5,0,0,84,3.959,3.954,0,0,0,0,6.098,115.34,2124.2352461251,3.608924,6,P-GPS,
238000,2025-07-25 04:05:36,-6.88077336130802,107.45498127187,3.608924,,,2124.2352461251,3.937008,0.9171454,5.5733597584,2.17691608016,32,5,7.911,2124.2352461251,3.608924,0.9171454,5.6301510988,1.11847,-0.447388,0,246.2, -2.6, 10.3,0,0,1024,1432,1024,1024,0,62,0,0,231.5,0,0,84,3.959,3.954,0,0,0,0,6.098,115.34,2124.2352461251,3.608924,6,P-GPS,
238100,2025-07-25 04:05:36,-6.88077269673849,107.454981071935,3.608924,,,2124.2352461251,3.937008,1.4092722,5.62417997,2.42996726936,32,5,7.911,2124.2352461251,3.608924,1.4092722,5.6301510988,1.342164,-0.447388,0,246.1, -3.7, 10,0,0,1024,1441,1024,1024,0,63,0,0,231.5,0,0,84,3.959,3.954,0,0,0,0,6.098,115.34,2124.2352461251,3.608924,6,P-GPS,
238200,2025-07-25 04:05:36,-6.88077202962097,107.454980844118,3.608924,,,2124.2352461251,3.937008,1.6329662,5.6777232788,2.6869751516,32,5,7.911,2124.2352461251,3.608924,1.6329662,5.6777232788,1.565858,-0.447388,0,246.1, -4.5, 12.7,0,0,1024,1441,1024,1024,0,63,0,0,231.5,0,0,84,3.959,3.954,0,0,0,0,6.098,115.34,2124.2352461251,3.608924,6,P-GPS,
238300,2025-07-25 04:05:36,-6.88077129749683,107.454980565441,3.608924,,,2124.2352461251,3.937008,1.901399,5.7406169816,2.97252634184,32,5,7.911,2124.2352461251,3.608924,1.901399,5.7406169816,1.789552,-0.671082,0,246.2, -3.8, 14.7,0,0,1024,1440,1024,1024,0,63,0,0,231.5,0,0,84,3.959,3.954,0,0,0,0,6.098,115.34,2124.2352461251,3.608924,6,P-GPS,
238400,2025-07-25 04:05:36,-6.88077036959717,107.45498014542,3.608924,,,2124.2352461251,3.937008,2.1922012,5.8205054356,3.3437008944,32,5,7.915,2124.2352461251,3.608924,2.1922012,5.8205054356,2.013246,-0.894776,0,245.9, -3.3, 14.5,0,0,1024,1438,1024,1024,0,63,0,0,231.5,0,0,84,3.955,3.949,0,0,0,0,5.61,115.34,2124.2352461251,3.608924,6,P-GPS,
238500,2025-07-25 04:05:36,-6.88076941982318,107.45497975599,3.608924,,,2124.2352461251,3.937008,2.4158952,5.9361550456,3.7178150796,32,5,7.915,2124.2352461251,3.608924,2.4158952,5.9361550456,2.23694,-0.894776,0,245.9, -3.2, 14.3,0,0,1024,1373,1024,1024,0,53,0,0,231.5,0,0,84,3.955,3.949,0,0,0,0,5.61,115.34,2124.2352461251,3.608924,6,P-GPS,
238600,2025-07-25 04:05:37,-6.8807684888097,107.454979265777,3.608924,,,2124.2352461251,3.937008,2.6172198,6.0421917944,4.1011156168,32,5,7.915,2124.2352461251,3.608924,2.6172198,6.0421917944,2.460634,-0.894776,0,246.1, -3.2, 15,0,0,1024,1337,1024,1024,0,47,0,0,231.5,0,0,84,3.955,3.949,0,0,0,0,5.61,115.34,2124.2352461251,3.608924,6,P-GPS,
238700,2025-07-25 04:05:37,-6.88076736958711,107.454978811134,3.608924,,,2124.2352461251,3.937008,2.908022,6.230479202,4.5414043448,32,5,7.915,2124.2352461251,3.608924,2.908022,6.230479202,2.684328,-1.11847,0,246, -3.9, 13.7,0,0,1024,1334,1024,1024,0,47,0,0,231.5,0,0,84,3.955,3.949,0,0,0,0,5.61,115.34,2124.2352461251,3.608924,6,P-GPS,
238800,2025-07-25 04:05:37,-6.88076613743034,107.45497818406,3.608924,,,2124.2352461251,3.937008,3.1093466,6.4386485,5.0450789016,32,5,7.915,2124.2352461251,3.608924,3.1093466,6.4386485,2.908022,-1.11847,0,246.2, -3.3, 11.3,0,0,1024,1265,1024,1024,0,37,0,0,231.5,0,0,84,3.955,3.949,0,0,0,0,5.61,115.34,2124.2352461251,3.608924,6,P-GPS,
238900,2025-07-25 04:05:37,-6.88076491236139,107.454977658388,3.608924,,,2124.2352461251,3.937008,3.1093466,6.6962272484,5.5309384972,32,5,7.915,2124.2352461251,3.608924,3.1093466,6.6962272484,2.908022,-1.11847,0,246, -3.3, 10.3,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,84,3.955,3.949,0,0,0,0,5.61,115.34,2124.2352461251,3.608924,6,P-GPS,
239000,2025-07-25 04:05:37,-6.88076366564116,107.454977124807,3.608924,,,2124.2352461251,3.937008,3.1093466,6.983596024,6.0251642348,32,5,7.915,2124.2352461251,3.608924,3.1093466,6.983596024,2.908022,-1.11847,0,246.2, -3.2, 10,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,84,3.955,3.949,0,0,0,0,5.61,115.34,2124.2352461251,3.608924,6,P-GPS,
239100,2025-07-25 04:05:37,-6.8807623040941,107.4549766159,3.608924,,,2124.2352461251,3.937008,3.1093466,7.3346130956,6.5550198948,32,5,7.915,2124.2352461251,3.608924,3.1093466,7.3346130956,2.908022,-1.11847,0,246.3, -3, 8.5,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,84,3.955,3.949,0,0,0,0,5.61,115.34,2124.2352461251,3.608924,6,P-GPS,
239200,2025-07-25 04:05:37,-6.8807610487103,107.454976160142,3.608924,,,2124.2352461251,3.937008,3.1093466,7.678477936,7.0418637424,32,5,7.915,2124.2352461251,3.608924,3.1093466,7.678477936,2.908022,-1.11847,0,246.5, -3.3, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,84,3.955,3.949,0,0,0,0,5.61,115.34,2124.2352461251,3.608924,6,P-GPS,
239300,2025-07-25 04:05:37,-6.88075993385287,107.454975709513,3.608924,,,2124.2352461251,3.937008,2.6172198,7.9901249276,7.480151158,32,5,7.915,2124.2352461251,3.608924,3.1093466,7.9901249276,2.460634,-0.894776,0,247, -3.1, -11.5,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,84,3.955,3.949,0,0,0,0,5.61,115.34,2124.2352461251,3.608924,6,P-GPS,
239400,2025-07-25 04:05:37,-6.880759178201,107.45497561658,3.608924,,,2124.2352461251,3.937008,1.6329662,8.2349412084,7.7579070724,32,5,7.898,2124.2352461251,3.608924,3.1093466,8.2349412084,1.565858,-0.447388,0,247, -3.6, -18.9,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,84,3.945,3.93,0,0,0,0,6.557,115.34,2124.2352461251,3.608924,6,P-GPS,
239500,2025-07-25 04:05:37,-6.88075878764164,107.454975499932,3.608924,,,2124.2352461251,3.937008,0.447388,8.353674808,7.9065291244,32,5,7.898,2124.2352461251,3.608924,3.1093466,8.353674808,0.447388,0,0,246.9, -4.2, -10.5,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,84,3.945,3.93,0,0,0,0,6.557,115.34,2124.2352461251,3.608924,6,P-GPS,
239600,2025-07-25 04:05:38,-6.88075868316842,107.454975490265,3.608924,,,2124.2352461251,3.937008,0,8.3882548616,7.9448165272,32,5,7.898,2124.2352461251,3.608924,3.1093466,8.3882548616,0,0,0,246.5, -5.2, -2.2,0,0,1024,1053,1024,1024,0,4,0,0,231.5,0,0,84,3.945,3.93,0,0,0,0,6.557,115.34,2124.2352461251,3.608924,6,P-GPS,
239700,2025-07-25 04:05:38,-6.8807587816706,107.454975504363,3.608924,,,2124.2352461251,3.937008,0.223694,8.3562666716,7.9811026176,31,5,7.898,2124.2352461251,3.608924,3.1093466,8.3882548616,-0.223694,0,0,246.5, -3.7, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,84,3.945,3.93,0,0,0,0,6.557,115.34,2124.2352461251,3.608924,6,P-GPS,
239800,2025-07-25 04:05:38,-6.88075889524064,107.454975506809,3.608924,,,2124.2352461251,3.937008,0.223694,8.3176839932,8.0225724352,31,5,7.898,2124.2352461251,3.608924,3.1093466,8.3882548616,-0.223694,0,0,246.8, -1.8, 3.7,0,0,1024,642,1024,1024,0,-58,0,0,231.5,0,0,84,3.945,3.93,0,0,0,0,6.557,115.34,2124.2352461251,3.608924,6,P-GPS,
239900,2025-07-25 04:05:38,-6.88075920465516,107.454975490685,3.608924,,,2124.2352461251,3.937008,0.447388,8.2098427824,8.1355973732,31,5,7.898,2124.2352461251,3.608924,3.1093466,8.3882548616,-0.447388,0,0,246.7, -1.4, 4.3,0,0,1024,552,1024,1024,0,-72,0,0,231.5,0,0,84,3.945,3.93,0,0,0,0,6.557,115.34,2124.2352461251,3.608924,6,P-GPS,
240000,2025-07-25 04:05:38,-6.88075941958352,107.454975585231,3.608924,,,2124.2352461251,3.937008,0.4921268,8.1485894996,8.2211616804,31,5,7.898,2124.2352461251,3.608924,3.1093466,8.3882548616,-0.447388,0.223694,0,246.6, -2.1, -1.5,0,0,1024,515,1024,1024,0,-77,0,0,231.5,0,0,84,3.945,3.93,0,0,0,0,6.557,115.34,2124.2352461251,3.608924,6,P-GPS,
240100,2025-07-25 04:05:38,-6.88075985513322,107.454975688843,3.608924,,,2124.2352461251,3.937008,0.7158208,8.0140750596,8.3844490872,32,5,7.898,2124.2352461251,3.608924,3.1093466,8.3882548616,-0.671082,0.223694,0,246.7, -2.7, -7.9,0,0,1024,454,1024,1024,0,-86,0,0,231.5,0,0,84,3.945,3.93,0,0,0,0,6.557,115.34,2124.2352461251,3.608924,6,P-GPS,
240200,2025-07-25 04:05:38,-6.88076023878363,107.454975861738,3.608924,,,2124.2352461251,3.937008,1.2974252,7.9076774184,8.5377955488,32,5,7.898,2124.2352461251,3.608924,3.1093466,8.3882548616,-1.11847,0.671082,0,246.8, -3.1, -9.5,0,0,1024,455,1024,1024,0,-86,0,0,231.5,0,0,84,3.945,3.93,0,0,0,0,6.557,115.34,2124.2352461251,3.608924,6,P-GPS,
240300,2025-07-25 04:05:38,-6.88076092059831,107.45497621218,3.608924,,,2124.2352461251,3.937008,1.9908766,7.72883883,8.8170606496,32,5,7.898,2124.2352461251,3.608924,3.1093466,8.3882548616,-1.789552,0.894776,0,247, -3.6, -10.9,0,0,1024,456,1024,1024,0,-86,0,0,231.5,0,0,84,3.945,3.93,0,0,0,0,6.557,115.34,2124.2352461251,3.608924,6,P-GPS,
240400,2025-07-25 04:05:38,-6.88076189857237,107.454976736288,3.608924,,,2124.2352461251,3.937008,2.5053728,7.4865159876,9.2212273292,32,5,7.884,2124.2352461251,3.608924,3.1093466,8.3882548616,-2.23694,1.11847,0,247.3, -3.9, -11.4,0,0,1024,464,1024,1024,0,-85,0,0,231.5,0,0,84,3.951,3.944,0,0,0,0,7.364,115.52,2124.2352461251,3.608924,6,P-GPS,
240500,2025-07-25 04:05:38,-6.88076295860533,107.454977242463,3.608924,,,2124.2352461251,3.937008,2.908022,7.2292653232,9.6492457156,32,5,7.884,2124.2352461251,3.608924,3.1093466,8.3882548616,-2.684328,1.11847,0,247.5, -4.3, -11.1,0,0,1024,468,1024,1024,0,-84,0,0,231.5,0,0,84,3.951,3.944,0,0,0,0,7.364,115.52,2124.2352461251,3.608924,6,P-GPS,
240600,2025-07-25 04:05:39,-6.88076422302336,107.454977744593,3.608924,,,2124.2352461251,3.937008,3.4001488,6.9248033712,10.1451446816,32,5,7.884,2124.2352461251,3.608924,3.4001488,8.3882548616,-3.131716,1.342164,0,247.5, -3.8, -12.8,0,0,1024,489,1024,1024,0,-81,0,0,231.5,0,0,84,3.951,3.944,0,0,0,0,7.364,115.52,2124.2352461251,3.608924,6,P-GPS,
240700,2025-07-25 04:05:39,-6.88076552735531,107.454978310555,3.608924,,,2124.2352461251,3.937008,3.6238428,6.6451445696,10.6632877428,32,5,7.884,2124.2352461251,3.608924,3.6238428,8.3882548616,-3.35541,1.342164,0,247.4, -3.6, -14.4,0,0,1024,528,1024,1024,0,-75,0,0,231.5,0,0,84,3.951,3.944,0,0,0,0,7.364,115.52,2124.2352461251,3.608924,6,P-GPS,
240800,2025-07-25 04:05:39,-6.88076722529681,107.454979036038,3.608924,,,2124.2352461251,3.937008,4.1159696,6.323655058,11.3362208352,32,5,7.884,2124.2352461251,3.608924,4.1159696,8.3882548616,-3.802798,1.565858,0,247.2, -3.4, -14,0,0,1024,536,1024,1024,0,-74,0,0,231.5,0,0,84,3.951,3.944,0,0,0,0,7.364,115.52,2124.2352461251,3.608924,6,P-GPS,
240900,2025-07-25 04:05:39,-6.88076892324156,107.454979738866,3.608924,,,2124.2352461251,3.937008,4.6080964,6.0541012436,12.0059715128,32,5,7.884,2124.2352461251,3.608924,4.6080964,8.3882548616,-4.250186,1.789552,0,246.9, -2.6, -12.9,0,0,1024,547,1024,1024,0,-72,0,0,231.5,0,0,84,3.951,3.944,0,0,0,0,7.364,115.52,2124.2352461251,3.608924,6,P-GPS,
241000,2025-07-25 04:05:39,-6.88077073966043,107.454980494428,3.608924,,,2124.2352461251,3.937008,4.809421,5.838582864,12.7229990948,32,5,7.884,2124.2352461251,3.608924,4.809421,8.3882548616,-4.47388,1.789552,0,246.8, -1.9, -12.3,0,0,1024,563,1024,1024,0,-70,0,0,231.5,0,0,84,3.951,3.944,0,0,0,0,7.364,115.52,2124.2352461251,3.608924,6,P-GPS,
241100,2025-07-25 04:05:39,-6.88077270741834,107.45498134932,3.608924,,,2124.2352461251,3.937008,5.1002232,5.709973936,13.5048560752,32,5,7.884,2124.2352461251,3.608924,5.1002232,8.3882548616,-4.697574,2.013246,0,246.9, -1.9, -11.5,0,0,1024,565,1024,1024,0,-70,0,0,231.5,0,0,84,3.951,3.944,0,0,0,0,7.364,115.52,2124.2352461251,3.608924,6,P-GPS,
241200,2025-07-25 04:05:39,-6.88077456882115,107.454982305438,3.608924,,,2124.2352461251,3.937008,5.4133948,5.7351379788,14.2671920576,32,5,7.884,2124.2352461251,3.608924,5.4133948,8.3882548616,-4.921268,2.23694,0,246.8, -2.9, -11.1,0,0,1024,635,1024,1024,0,-59,0,0,231.5,0,0,84,3.951,3.944,0,0,0,0,7.364,115.52,2124.2352461251,3.608924,6,P-GPS,
241300,2025-07-25 04:05:39,-6.88077674699566,107.454983286457,3.608924,,,2124.2352461251,3.937008,5.6147194,5.8423886384,15.1377301432,32,5,7.884,2124.2352461251,3.608924,5.6147194,8.3882548616,-5.144962,2.23694,0,246.7, -3.1, -11.5,0,0,1024,891,1024,1024,0,-20,0,0,231.5,0,0,84,3.951,3.944,0,0,0,0,7.364,115.52,2124.2352461251,3.608924,6,P-GPS,
241400,2025-07-25 04:05:39,-6.88077893230747,107.454984470466,3.608924,,,2124.2352461251,3.937008,5.9055216,6.1468833988,16.0430779412,32,5,7.894,2124.2352461251,3.608924,5.9055216,8.3882548616,-5.368656,2.460634,0,246.7, -3.1, -10,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,84,3.951,3.945,0,0,0,0,6.12,115.52,2124.2352461251,3.608924,6,P-GPS,
241500,2025-07-25 04:05:39,-6.88078119242441,107.454985538763,3.608924,,,2124.2352461251,3.937008,6.1068462,6.5225067704,16.9539703588,32,5,7.894,2124.2352461251,3.608924,6.1068462,8.3882548616,-5.59235,2.460634,0,246.9, -4.1, -2.8,0,0,1024,1179,1024,1024,0,23,0,0,231.5,0,0,84,3.951,3.945,0,0,0,0,6.12,115.52,2124.2352461251,3.608924,6,P-GPS,
241600,2025-07-25 04:05:40,-6.88078343760113,107.454986656812,3.608924,,,2124.2352461251,3.937008,5.9055216,7.0141734528,17.8677499156,32,5,7.894,2124.2352461251,3.608924,6.1068462,8.3882548616,-5.368656,2.460634,0,246.7, -4.4, 7,0,0,1024,1162,1024,1024,0,21,0,0,231.5,0,0,84,3.951,3.945,0,0,0,0,6.12,115.52,2124.2352461251,3.608924,6,P-GPS,
241700,2025-07-25 04:05:40,-6.88078551788062,107.454987657406,3.608924,,,2124.2352461251,3.937008,5.4133948,7.5278545716,18.708826058,32,5,7.894,2124.2352461251,3.608924,6.1068462,8.3882548616,-4.921268,2.23694,0,245.9, -4, 18.4,0,0,1024,1047,1024,1024,0,3,0,0,231.5,0,0,84,3.951,3.945,0,0,0,0,6.12,115.52,2124.2352461251,3.608924,6,P-GPS,
241800,2025-07-25 04:05:40,-6.88078728909592,107.454988532394,3.608924,,,2124.2352461251,3.937008,4.4962494,8.0169293904,19.4286095456,32,5,7.894,2124.2352461251,3.608924,6.1068462,8.3882548616,-4.026492,2.013246,0,245.7, -4.3, 28.5,0,0,1024,1025,1024,1024,0,0,0,0,231.5,0,0,84,3.951,3.945,0,0,0,0,6.12,115.52,2124.2352461251,3.608924,6,P-GPS,
241900,2025-07-25 04:05:40,-6.88078859507774,107.454989098103,3.608924,,,2124.2352461251,3.937008,2.9974996,8.3720147036,19.9472775412,32,5,7.894,2124.2352461251,3.608924,6.1068462,8.3882548616,-2.684328,1.342164,0,245.7, -4.9, 28.5,0,0,1024,1031,1024,1024,0,1,0,0,231.5,0,0,84,3.951,3.945,0,0,0,0,6.12,115.52,2124.2352461251,3.608924,6,P-GPS,
242000,2025-07-25 04:05:40,-6.88078941203235,107.454989564943,3.608924,,,2124.2352461251,3.937008,1.8119214,8.6403217988,20.2899612792,32,5,7.894,2124.2352461251,3.608924,6.1068462,8.6403217988,-1.565858,0.894776,0,245.9, -5.8, 17.7,0,0,1024,1326,1024,1024,0,46,0,0,231.5,0,0,84,3.951,3.945,0,0,0,0,6.12,115.52,2124.2352461251,3.608924,6,P-GPS,
242100,2025-07-25 04:05:40,-6.88078988288988,107.454989884142,3.608924,,,2124.2352461251,3.937008,1.2974252,8.81397666,20.4970479,32,5,7.894,2124.2352461251,3.608924,6.1068462,8.81397666,-1.11847,0.671082,0,246.2, -6.6, 12.4,0,0,1024,1226,1024,1024,0,31,0,0,231.5,0,0,84,3.951,3.945,0,0,0,0,6.12,115.52,2124.2352461251,3.608924,6,P-GPS,
242200,2025-07-25 04:05:40,-6.88079015786906,107.454990110131,3.608924,,,2124.2352461251,3.937008,0.8052984,8.929134144,20.6265426548,32,5,7.894,2124.2352461251,3.608924,6.1068462,8.929134144,-0.671082,0.447388,0,246.7, -6, 12.9,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,84,3.951,3.945,0,0,0,0,6.12,115.52,2124.2352461251,3.608924,6,P-GPS,
242300,2025-07-25 04:05:40,-6.88079046068538,107.45499028578,3.608924,,,2124.2352461251,3.937008,0.4921268,9.0322509452,20.7540360972,32,5,7.894,2124.2352461251,3.608924,6.1068462,9.0322509452,-0.447388,0.223694,0,246.8, -5.2, 14.6,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,84,3.951,3.945,0,0,0,0,6.12,115.52,2124.2352461251,3.608924,6,P-GPS,
242400,2025-07-25 04:05:40,-6.88079051647558,107.454990367797,3.608924,,,2124.2352461251,3.937008,0,9.0677168256,20.790026912,32,5,7.891,2124.2352461251,3.608924,6.1068462,9.0677168256,0,0,0,246.8, -4.9, 10.3,0,0,1024,1024,1024,1024,0,0,0,0,231.5,0,0,84,3.943,3.938,0,0,0,0,6.36,115.52,2124.2352461251,3.608924,6,P-GPS,
242500,2025-07-25 04:05:41,-6.88079052192342,107.454990392545,3.608924,,,2124.2352461251,3.937008,0,9.0767063272,20.799213264,32,5,7.891,2124.2352461251,3.608924,6.1068462,9.0767063272,0,0,0,246.8, -5.2, 4.5,0,0,1009,1024,1024,1024,-2,0,0,0,231.5,0,0,84,3.943,3.938,0,0,0,0,6.36,115.52,2124.2352461251,3.608924,6,P-GPS,
242600,2025-07-25 04:05:41,-6.88079042429976,107.454990364203,3.608924,,,2124.2352461251,3.937008,0,9.0527233868,20.836286756,31,5,7.891,2124.2352461251,3.608924,6.1068462,9.0767063272,0,0,0,246.8, -5.3, 4.7,0,0,581,1024,1024,1024,-67,0,0,0,231.5,0,0,84,3.943,3.938,0,0,0,0,6.36,115.52,2124.2352461251,3.608924,6,P-GPS,
242700,2025-07-25 04:05:41,-6.88079040511885,107.454990351481,3.608924,,,2124.2352461251,3.937008,0,9.0456695808,20.844652898,31,5,7.891,2124.2352461251,3.608924,6.1068462,9.0767063272,0,0,0,247, -3.3, 4.8,0,0,454,1024,1024,1024,-86,0,0,0,231.5,0,0,84,3.943,3.938,0,0,0,0,6.36,115.52,2124.2352461251,3.608924,6,P-GPS,
242800,2025-07-25 04:05:41,-6.88079029910004,107.454990339618,3.608924,,,2124.2352461251,3.937008,0,9.0260173492,20.8835964688,31,5,7.891,2124.2352461251,3.608924,6.1068462,9.0767063272,0,0,0,247.1, 5.1, 4,0,0,403,1024,1024,1024,-94,0,0,0,231.5,0,0,84,3.943,3.938,0,0,0,0,6.36,115.52,2124.2352461251,3.608924,6,P-GPS,
242900,2025-07-25 04:05:41,-6.8807902077773,107.454990443346,3.608924,,,2124.2352461251,4.265092,0.3131716,9.0469819168,20.9337933208,31,5,7.891,2124.2352461251,3.608924,6.1068462,9.0767063272,0.223694,0.223694,0,247.1, 15.2, 2.8,0,0,384,1024,1024,1024,-97,0,0,0,231.5,0,0,84,3.943,3.938,0,0,0,0,6.36,115.52,2124.2352461251,3.608924,6,P-GPS,
243000,2025-07-25 04:05:41,-6.88079003543795,107.454990817983,3.608924,,,2124.2352461251,4.265092,1.2079476,9.1468506864,21.0833668164,31,5,7.891,2124.2352461251,3.608924,6.1068462,9.1468506864,0.447388,1.11847,0,247.2, 21.7, 3,0,0,364,1024,1024,1024,-100,0,0,0,231.5,0,0,84,3.943,3.938,0,0,0,0,6.36,115.52,2124.2352461251,3.608924,6,P-GPS,
243100,2025-07-25 04:05:41,-6.88078970913612,107.454991548121,3.608924,,,2124.2352461251,4.265092,2.125093,9.3465882256,21.3733930724,31,5,7.891,2124.2352461251,3.608924,6.1068462,9.3465882256,0.671082,2.013246,0,247.4, 21.1, 4.3,0,0,366,1024,1024,1024,-100,0,0,0,231.5,0,0,84,3.943,3.938,0,0,0,0,6.36,115.52,2124.2352461251,3.608924,6,P-GPS,
